productId,whId,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
PR15540,WMF1,375,0,2020-09-15,474438,142,,375,,,,,,Happiness Box (Personal Care) - August
