created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
8/10/2018 21:17,521396,PR14382,WMF1,24,0,11/30/2018,8901042965567,2,,0,,,,,,MTR (Rs. 2) Pickle - Lime (12g) (1 SHEET x 12pcs)
8/10/2018 21:17,526926,PR11634,WMF1,40,0,12/30/2020,469696,8,,0,,,,,,Supreme Stamp Pad - Medium (Violet)
8/10/2018 21:17,525812,PR14922,WMF1,25,0,12/30/2020,8901180243121S,1,,0,,,,,,Faber-Castell Wax Crayons (12 Shades)
8/10/2018 21:17,528409,PR11457,WMF1,24,0,6/30/2021,8901030564208,190,,0,,,,,,Surf Excel (Rs. 2) Quick Wash Detergent Powder (12g) (1 SHEET X 12 Sachets)
8/10/2018 21:17,527751,PR15638,WMF1,25,0,5/30/2019,8901052000944,41,,0,,,,,,Tata (Rs. 5) Gold Tea Poly Pack (11g) (1 SHEET x 10 Sachets)
8/10/2018 21:17,525734,PR11777,WMF1,35,0,0000-00-00,8904075211762,8,,0,,,,,,Cello (Rs. 7) Smarty Mechanical Pencil (0.5mm) (1 PACKET x 5pcs)
8/10/2018 21:17,517775,PR11478,WMF1,30,0,0000-00-00,8902979026161,18,,0,,,,,,Nyle (Rs. 1.50) Anti Hairfall Shampoo (5ml) (1 SHEET x 20 Sachets)
8/10/2018 21:17,526458,PR15284,WMF1,50,0,12/30/2020,23609129,8,,0,,,,,,Assorted Pencil Pouch
8/10/2018 21:17,525473,PR14911,WMF1,30,0,12/30/2020,8906001223023,13,,0,,,,,,Officemate Glue Stick (15g) 
8/10/2018 21:17,529532,PR15337,WMF1,22,0,6/30/2021,8901030588044,70,,0,,,,,,Surf Excel Detergent Powder - Easy Wash (200g)
8/10/2018 21:17,525465,PR14900,WMF1,60,0,12/30/2020,473515,4,,0,,,,,,Generic Shining Tape With Design (12mm) (1 PACKET x 10pcs)
8/10/2018 21:17,528579,PR10808,WMF1,35,0,6/30/2021,8907234001341Black,5,,0,,,,,,Cello (Rs. 7) Fine Grip Ball Pen - Black (1 PACKET x 5pcs)
8/10/2018 21:17,528580,PR11789,WMF1,35,0,6/30/2021,8907234001341RED,6,,0,,,,,,Cello (Rs. 7) Fine Grip Ball Point Pen - Red (1 PACKET x 5pcs)
8/10/2018 21:17,521801,PR15538,WMF1,32,0,0000-00-00,472382,4,,0,,,,,,Eyetex Dazzler Eyebrow Pencil (1.5g) - HB
8/10/2018 21:17,521784,PR15307,WMF1,32,0,1/30/2020,472356,125,,0,,,,,,Eyetex Dazzler Eyebrow Pencil (1.5g)
8/10/2018 21:17,528881,PR10395,WMF1,25,0,5/30/2020,8901030587795,36,,0,,,,,,Lifebuoy Hand Wash - Total 10 (80ml)
8/10/2018 21:17,529439,PR10237,WMF1,30,0,6/30/2021,8901314307194,78,,0,,,,,,Colgate Black Zigzag Toothbrush - Medium
8/10/2018 21:17,529485,PR10502,WMF1,24,0,6/30/2020,4902430819572,16,,0,,,,,,Ariel (Rs. 2) Detergent Powder (12g) (1 SHEET X 12 Sachets)
8/10/2018 21:17,529745,PR10502,WMF1,24,0,5/30/2021,4902430819572,66,,0,,,,,,Ariel (Rs. 2) Detergent Powder (12g) (1 SHEET X 12 Sachets)
8/10/2018 21:17,529567,PR11842,WMF1,24,0,5/30/2020,8901030630149,32,,0,,,,,,Clinic Plus (Rs. 1.50) Ayurveda Care Triphala Shampoo (5ml) (1 SHEET x 16 Sachets)
8/10/2018 21:17,523871,PR11798,WMF1,40,0,12/30/2020,8907234001228RED,1,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Red (1 PACKET x 5pcs)
8/10/2018 21:17,524742,PR14909,WMF1,40,0,0000-00-00,473525,2,,0,,,,,,Shekar Gold Notebook - 57gsm/King Size/Ruled (160 Pages) 
8/10/2018 21:17,528306,PR11792,WMF1,40,0,12/30/2020,8907234001228BLACK,5,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Black (1 PACKET x 5pcs)
8/10/2018 21:17,523323,PR11793,WMF1,40,0,12/30/2020,8907234001228,5,,0,,,,,,Cello (Rs. 8) Gripper Ball Point Pen - Blue (1 PACKET x 5pcs)
8/10/2018 21:17,529222,PR15147,WMF1,27,0,6/30/2022,4902430818810,12,,0,,,,,,Gillette Guard Shaving Cartridge (3sCartridge)
8/10/2018 21:17,529102,PR10420,WMF1,30,0,4/30/2020,8901803000155,12,,0,,,,,,Amrutanjan Headache Faster Relaxation Roll On (5ml)
8/10/2018 21:17,520422,PR10469,WMF1,29,0,0000-00-00,8901138511609,57,,0,,,,,,Himalaya Herbals Nourishing Soap - Cream & Honey (75g)
