created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
8/10/2018 21:17,521886,PR14313,WMF1,199,0,0000-00-00,6694689362111A,57,,0,,,,,,Generic Silicon Ice Cube Tray - Apple Shape 
8/10/2018 21:17,521885,PR14323,WMF1,199,0,0000-00-00,6694689362111B,60,,0,,,,,,Generic Silicon Ice Cube Tray - Banana Shape 
8/10/2018 21:17,529773,PR13128,WMF1,50,0,6/30/2019,8901719210419,30,,0,,,,,,Parle (50 Ps) Candy - Mango Bite (5.78g) (1 BUNDLE x 50pcs)
8/10/2018 21:17,517129,PR10132,WMF1,60,0,5/30/2019,8901030638091,32,,0,,,,,,Ponds White Beauty Spotless Fairness Cream (20g)
8/10/2018 21:17,529556,PR11433,WMF1,49,0,6/30/2020,8901088056571,18,,0,,,,,,Parachute Advansed Ayurvedic Hair Oil (45ml)
8/10/2018 21:17,525801,PR11433,WMF1,40,0,0000-00-00,8901088056571,4,,0,,,,,,Parachute Advansed Ayurvedic Hair Oil (45ml)
8/10/2018 21:17,528182,PR10236,WMF1,49,0,5/30/2020,8901314009586,66,,0,,,,,,Colgate Active Salt Toothpaste (100g)
8/10/2018 21:17,528860,PR15283,WMF1,50,0,12/30/2021,8901030641633,2599,,0,,,,,,Wheel Green Detergent Powder - Lemon & Jasmine (1kg)
8/10/2018 21:17,527427,PR12738,WMF1,100,0,12/30/2020,470442,5,,0,,,,,,Generic A4 Size Sheet Protector (50 Sheets)
8/10/2018 21:17,529575,PR13539,WMF1,48,0,6/30/2021,8901030606656,20,,0,,,,,,Vim Dishwash Bar - Lime (200g x 3pcs)
8/10/2018 21:17,529414,PR10324,WMF1,49,0,11/30/2020,8901030215902,526,,0,,,,,,Dove Soap - Cream Beauty (75g)
8/10/2018 21:17,527425,PR11978,WMF1,77,0,12/30/2020,470326,2,,0,,,,,,Kent Binder Clip (41mm) 
8/10/2018 21:17,527726,PR12770,WMF1,76,0,12/30/2020,470524,3,,0,,,,,,Generic 0.5 Inches Clear Tape (12mm x 30m) (1 PACKET x 12pcs))
8/10/2018 21:17,528817,PR14796,WMF1,80,0,6/30/2021,8904109288302,2,,0,,,,,,Sticker Bazaar Book Label - Sparkle  (Assorted Characters) (8 SHEETS x 128 Labels)
8/10/2018 21:17,528555,PR12841,WMF1,70,0,6/30/2021,8901324036770,5,,0,,,,,,Apsara (Rs. 7) Absolute Premium Pencil (1 PACKET x 10pcs)
8/10/2018 21:17,529108,PR10199,WMF1,55,0,4/30/2020,8908001158077,2,,0,,,,,,White Tone Face Powder (30g)
