created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
8/10/2018 21:17,528219,PR15613,WMF1,34,0,4/30/2020,8901396146001N,65,,0,,,,,,Lizol 3 In 1 Surface Cleaner - Citrus (200ml)
8/10/2018 21:17,525484,PR15041,WMF1,39,0,7/30/2019,8902979001045,92,,0,,,,,,Meera Pure Coconut Hair Oil (100ml)
8/10/2018 21:17,521942,PR15590,WMF1,44,0,0000-00-00,472451,1871,,0,,,,,,Himalaya Herbals Soap - Almond & Rose (125g) - HB
8/10/2018 21:17,522084,PR15590,WMF1,44,0,1/30/2021,8901138513085,562,,0,,,,,,Himalaya Herbals Soap - Almond & Rose (125g) - HB
8/10/2018 21:17,529535,PR11434,WMF1,34,0,6/30/2021,8901030564222,162,,0,,,,,,Surf Excel Quick Wash Detergent Powder (200g)
8/10/2018 21:17,529506,PR10297,WMF1,40,0,6/30/2020,8902979026079,30,,0,,,,,,Indica Easy Hair Colour - Natural Black (25ml)
8/10/2018 21:17,525541,PR11597,WMF1,40,0,1/30/2021,8901803001176,9,,0,,,,,,Amrutanjan (Rs. 2) Strong Pain Balm (1.1ml) (1 SHEET x 20 Sachets)
8/10/2018 21:17,526098,PR14754,WMF1,50,0,12/30/2020,8901324013160,2,,0,,,,,,Nataraj (Rs. 5) Gelix Gel Pen - Red (1 PACKET x 10pcs)
8/10/2018 21:17,529070,PR10352,WMF1,63,0,0000-00-00,8901138511814,1,,0,,,,,,Himalaya Herbals Baby Powder (100g)
8/10/2018 21:17,529717,PR10247,WMF1,39,0,6/30/2020,8901030638596,4683,,0,,,,,,Ponds Talcum Powder - Dreamflower (50g)
8/10/2018 21:17,528952,PR11633,WMF1,40,0,6/30/2020,8902979022682,4,,0,,,,,,Meera (Rs. 2) Shampoo - Shikakai & Badam (4.2ml) (1 SHEET X 20 Sachets)
8/10/2018 21:17,529101,PR10231,WMF1,36,0,4/30/2021,8901248104142,7,,0,,,,,,Himani Navaratna Hair Oil (50ml)
8/10/2018 21:17,529789,PR11492,WMF1,40,0,6/30/2021,8901248226127,7455,,0,,,,,,Emami (Rs. 2) Mentho Plus Balm (1.1ml) (1 SHEET X 20 Sachets)
8/10/2018 21:17,529141,PR15167,WMF1,36,0,5/30/2020,8901396121503,66,,0,,,,,,Lizol Disinfectant Floor Cleaner - Jasmine (200ml)
8/10/2018 21:17,526101,PR11818,WMF1,52,0,12/30/2020,8901057310048,4,,0,,,,,,Kangaro Stapler (MINI-10)
8/10/2018 21:17,522932,PR15329,WMF1,40,0,10/30/2019,8904109470738,170,,0,,,,,,Patanjali Hair Oil - Amla (100ml)
8/10/2018 21:17,521799,PR15619,WMF1,45,0,0000-00-00,8901277012654,2416,,0,,,,,,Park Avenue Freshness Deo Soap - Good Morning (125g) - HB
8/10/2018 21:17,528311,PR10482,WMF1,44,0,9/30/2020,8901138504519,70,,0,,,,,,Himalaya Herbals Fairness Cream - Natural Glow (25g)
8/10/2018 21:17,526634,PR10002,WMF1,40,0,9/30/2019,8904109400636,5,,0,,,,,,Patanjali Saundarya Aloe Vera Gel (60ml)
8/10/2018 21:17,529640,PR10125,WMF1,40,0,6/30/2020,4902430777919,729,,0,,,,,,Whisper Choice Ultra Sanitary Pads - Extra Large Wings (6pcs)
8/10/2018 21:17,520348,PR10489,WMF1,44,0,11/30/2020,8901138513078,14,,0,,,,,,Himalaya Herbals Soap - Cucumber & Coconut (125g)
8/10/2018 21:17,519614,PR10497,WMF1,44,0,11/30/2020,8901138513061,40,,0,,,,,,Himalaya Herbals Nourishing Soap - Cream and Honey (125g)
8/10/2018 21:17,529804,PR10433,WMF1,42,0,4/30/2020,89003343,69,,0,,,,,,Dabur Vatika Enriched Coconut Hair Oil (75ml)
8/10/2018 21:17,523091,PR14565,WMF1,50,0,12/30/2020,8901425030752,9,,0,,,,,,Camlin HB Lead Tubes (0.7mm) (1 PACKET x 10pcs)
8/10/2018 21:17,494571,PR10456,WMF1,45,0,0000-00-00,8901138825447,4,,0,,,,,,Himalaya Herbals Mini Kajal (1g)
8/10/2018 21:17,522901,PR11825,WMF1,50,0,12/30/2020,8901324013849,71,,0,,,,,,Apsara (Rs. 5) Platinum Extra Dark Pencil (1 BOX x 10pcs)
8/10/2018 21:17,526641,PR14731,WMF1,48,0,12/30/2020,8901057002998,2,,0,,,,,,Kangaro Td18Y Tape Dispenser
8/10/2018 21:17,528386,PR15470,WMF1,70,0,0000-00-00,474421,8,,0,,,,,,Generic (Rs. 7) Gum (22ml) (1 PACKET X 10pcs)
8/10/2018 21:17,521826,PR14324,WMF1,150,0,0000-00-00,1886944806262,40,,0,,,,,,Generic Fruit Design Silicone Coasters (Set Of 4) (Assorted Designs)
8/10/2018 21:17,525231,PR10342,WMF1,45,0,10/30/2020,8901012115015,60,,0,,,,,,Johnsons Baby Lotion (50ml)
8/10/2018 21:17,529572,PR11435,WMF1,38,0,6/30/2021,8901030663062,50,,0,,,,,,Rin Detergent Powder (500g)
8/10/2018 21:17,497049,PR10411,WMF1,38,0,12/30/2019,8901030557217,1,,0,,,,,,Lux Soft Touch Skin Essence Soap - Rose Water (150g)
8/10/2018 21:17,519975,PR12908,WMF1,70,0,12/30/2020,1258654257594,9,,0,,,,,,Generic Self Sticky Notes Yellow (3 x 5 Inches)
8/10/2018 21:17,526517,PR12919,WMF1,50,0,12/30/2020,8907234502152,5,,0,,,,,,Cello (Rs. 5) Lead Tubes HB Cello Pencil (0.5mm) (1 BOX x 10pcs)
8/10/2018 21:17,525931,PR11875,WMF1,48,0,8/30/2019,8901030616525,33,,0,,,,,,Sunsilk (Rs. 3) Shampoo - Thick And Long (7ml) (1 SHEET x 16 Sachets)
8/10/2018 21:17,525945,PR15058,WMF1,48,0,6/30/2019,8901030691799N,1,,0,,,,,,Dove (Rs. 3) Shampoo - Intense Repair (7.5ml) (1 SHEET x 16 Sachets)
8/10/2018 21:17,518522,PR11694,WMF1,50,0,1/30/2026,8902251112032,1,,0,,,,,,Add Achiever Gel Pen - Red
8/10/2018 21:17,527989,PR11690,WMF1,50,0,12/30/2020,8902251112025,4,,0,,,,,,Add Achiever Gel Pen - Black
8/10/2018 21:17,527314,PR13492,WMF1,60,0,12/30/2020,8901425025871,6,,0,,,,,,Camlin (Rs. 3) Exam Sharpener (1 BOX x 20pcs)
8/10/2018 21:17,527018,PR11693,WMF1,50,0,12/30/2020,8902251112018,8,,0,,,,,,Add Achiever Gel Pen - Blue
8/10/2018 21:17,528774,PR15509,WMF1,60,0,12/30/2020,8901425018903,8,,0,,,,,,Camlin (Rs. 3) Regular Eraser (1 BOX x 20pcs)
8/10/2018 21:17,527101,PR10398,WMF1,40,0,6/30/2021,8901399007811,12,,0,,,,,,Santoor Soap Mega Offer - Sandal & Turmeric (48g x 4pcs)
8/10/2018 21:17,528880,PR15066,WMF1,40,0,11/30/2020,8901030462450,99,,0,,,,,,Rexona Soap (150g)
8/10/2018 21:17,527298,PR11447,WMF1,45,0,0000-00-00,8901012116647,5,,0,,,,,,Johnsons Baby Moisturising Soap (75g)
8/10/2018 21:17,529536,PR10212,WMF1,40,0,5/30/2020,453198,108,,0,,,,,,Pears Soap - Pure & Gentle (75g)
8/10/2018 21:17,529537,PR13542,WMF1,40,0,5/30/2021,8901030690525N,123,,0,,,,,,Vim Dishwash Gel - Lemon (Yellow) (225ml)
8/10/2018 21:17,529507,PR10294,WMF1,48,0,5/30/2020,8902979022736,300,,0,,,,,,Meera (Rs. 3) Shampoo - Strong & Healthy (6.25ml) (1 SHEET x 16 Sachets)
