created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
8/10/2018 21:17,529383,PR10178,WMF1,30,0,11/30/2019,8901023010309,147,,0,,,,,,Godrej Rich Creme Hair Colour - Natural Black 1.0
8/10/2018 21:17,527731,PR11494,WMF1,30,0,5/30/2020,8901030649448,58,,0,,,,,,Comfort (Rs. 3) Fabric Conditioner - Blue (18ml) (1 SHEET X 10 Sachets)
8/10/2018 21:17,529528,PR10119,WMF1,30,0,5/30/2020,8901030207235,105,,0,,,,,,Comfort (Rs. 3) Fabric Conditioner - Pink (18ml) (1 SHEET x 10 Sachets)
8/10/2018 21:17,526334,PR14906,WMF1,55,0,12/30/2020,8904042611588,3,,0,,,,,,Pratap Hy Choice Pencil Box - Junior
8/10/2018 21:17,529146,PR11469,WMF1,50,0,12/30/2021,8901324581027,12,,0,,,,,,Nataraj (Rs. 5) Scale (15cm) (1 BOX x 10pcs)
8/10/2018 21:17,528864,PR15994,WMF1,50,0,6/30/2021,474575,1728,,0,,,,,,MVS Czar444 Food Grade Plastic Container (2200ml)
8/10/2018 21:17,529436,PR15994,WMF1,50,0,12/30/2020,474575,3168,,0,,,,,,MVS Czar444 Food Grade Plastic Container (2200ml)
8/10/2018 21:17,519257,PR12679,WMF1,50,0,0000-00-00,470443,3,,0,,,,,,SRS Punchless Clip File - A4 Size
8/10/2018 21:17,517172,PR10480,WMF1,48,0,0000-00-00,8901138837679,30,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Dandruff Shampoo (7.5ml) (1 SHEET x 16 Sachets)
8/10/2018 21:17,517171,PR10471,WMF1,48,0,0000-00-00,8901138837655,78,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Hair Fall Shampoo (7.5ml) (1 SHEET x 16 Sachets)
8/10/2018 21:17,522096,PR14339,WMF1,50,0,0000-00-00,0,14,,0,,,,,,Generic Egg Shape Salt & Paper (E91)
8/10/2018 21:17,527521,PR15104,WMF1,35,0,3/30/2021,8901287101416,3,,0,,,,,,Mysore Sandal Baby Soap - Sandalwood and Almond Oil (75g)
8/10/2018 21:17,525464,PR12989,WMF1,60,0,12/30/2020,470708,2,,0,,,,,,Generic Pen Stand - Metal
8/10/2018 21:17,529615,PR10302,WMF1,36,0,5/30/2019,8901030474002,120,,0,,,,,,Bru (Rs. 3) Instant Coffee (3g) (1 SHEET x 12 Sachets)
8/10/2018 21:17,528072,PR10499,WMF1,30,0,7/30/2020,8901138511616,14,,0,,,,,,Himalaya Herbals Refreshing Soap - Cucumber & Coconut (75g)
