created_on,stock_id,productId,WMF1,mrp,cost,shelfLife,barcode,quantity,offer,purchasePrice,serialNo,location,area,rackId,binId,product_name
2018-08-10 21:17:23,525467,PR14910,WMF1,20,0,2020-12-30,473516,9,,0,,,,,,Generic Colour Mixing - Plate No.6
2018-08-10 21:17:23,529591,PR13081,WMF1,12,0,2019-03-30,8901725181222,983,,0,,,,,,Sunfeast Yippee Noodles - Magic Masala (70g)
2018-08-10 21:17:23,529303,PR11635,WMF1,20,0,2020-12-30,469697,5,,0,,,,,,Supreme Stamp Pad Ink - Blue (30ml)
2018-08-10 21:17:23,519081,PR11963,WMF1,18,0,0000-00-00,470298,6,,0,,,,,,Generic 1 Double Sided Foam Tape
2018-08-10 21:17:23,522518,PR10400,WMF1,18,0,2020-12-30,8901030640100,42,,0,,,,,,Pepsodent Germicheck Plus Fighter Toothbrush - Medium
2018-08-10 21:17:23,528959,PR10284,WMF1,25,0,2020-06-30,8902979027137,433,,0,,,,,,Indica Easy Hair Colour - Natural Black (12ml)
2018-08-10 21:17:23,520521,PR13750,WMF1,100,0,0000-00-00,471440,146,,0,,,,,,Generic USB Data Cable
2018-08-10 21:17:23,525978,PR14937,WMF1,20,0,2020-12-30,6934153027772,8,,0,,,,,,Generic Minions Spring Gel Pen
2018-08-10 21:17:23,521803,PR15537,WMF1,20,0,0000-00-00,472380,2103,,0,,,,,,Super-Max Disposable Razor - 3 Hattrick Triple Blade - HB
2018-08-10 21:17:23,521767,PR15537,WMF1,19,0,0000-00-00,472380,83,,0,,,,,,Super-Max Disposable Razor - 3 Hattrick Triple Blade - HB
2018-08-10 21:17:23,519255,PR12675,WMF1,22,0,0000-00-00,6956244877530,16,,0,,,,,,Free Zipper Pouch - PP CHQ - HB
2018-08-10 21:17:23,517017,PR10096,WMF1,16,0,2019-01-30,8901030647147,36,,0,,,,,,Sunsilk (Re. 1) Shampoo - Lusciously Thick & Long (5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:23,529198,PR15623,WMF1,15,0,2020-03-30,8904109450136,170,,0,,,,,,Patanjali Body Cleanser - Aloevera Kanti (75g)
2018-08-10 21:17:23,527820,PR15624,WMF1,15,0,2021-01-30,8904109460005,2,,0,,,,,,Patanjali Super Dishwash Bar (280g)
2018-08-10 21:17:23,529388,PR14365,WMF1,15,0,2021-04-30,8901023008566,194,,0,,,,,,Godrej Nupur Mehendi (25g)
2018-08-10 21:17:24,529682,PR10213,WMF1,10,0,0000-00-00,8904109450075,129,,0,,,,,,Patanjali Body Cleanser - Haldi Chandan Kanti (56g)
2018-08-10 21:17:24,528329,PR11421,WMF1,15,0,2021-06-30,8901030420719,56,,0,,,,,,Surf Excel Detergent Bar (150g)
2018-08-10 21:17:24,525466,PR14905,WMF1,28,0,2020-12-30,6930557916889,6,,0,,,,,,Generic Puzzle Scale (20cm)
2018-08-10 21:17:24,529306,PR15532,WMF1,25,0,0000-00-00,474727,16,,0,,,,,,Pentek (Rs. 5) Joystick Ballpoint Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:24,529316,PR10365,WMF1,16,0,2020-05-30,8901030693106,105,,0,,,,,,Sunsilk (Re. 1) Shampoo - Black (5.5ml) (1 SHEET x 16 Sachets)
2018-08-10 21:17:24,528352,PR10292,WMF1,20,0,2020-05-30,8902979002035,1564,,0,,,,,,Chik (Re. 1) Shampoo - Thick & Glossy (5.5ml) (1 SHEET x 20 Sachets)
2018-08-10 21:17:24,528351,PR10488,WMF1,20,0,0000-00-00,8902979025836,295,,0,,,,,,Chik (Re. 1) Shampoo - Egg White (5.5ml) (1 SHEET x 20 Sachets)
2018-08-10 21:17:24,523652,PR11480,WMF1,20,0,2020-12-30,8901324460179,5,,0,,,,,,Nataraj (Re. 1) 621 Plasto Eraser (1 BOX x 20pcs)
2018-08-10 21:17:24,525472,PR14903,WMF1,30,0,2020-12-30,473528,9,,0,,,,,,Generic Scissors (125mm) 
2018-08-10 21:17:24,529543,PR10206,WMF1,19,0,2020-06-30,8901030548437,36,,0,,,,,,Closeup Deep Action Toothpaste - Red Hot (40g)
2018-08-10 21:17:24,512884,PR10222,WMF1,20,0,2020-12-30,4902430679800,1,,0,,,,,,Oral B Shiny Clean Toothbrush - Medium
2018-08-10 21:17:24,528752,PR15534,WMF1,24,0,2020-03-30,8901138837655N,775,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Hair Fall Shampoo (7.5ml) (1 SHEET x 8 Sachets)
2018-08-10 21:17:24,528751,PR15592,WMF1,24,0,2019-11-30,8901138837679N,3000,,0,,,,,,Himalaya Herbals (Rs. 3) Anti Dandruff Shampoo (7.5ml) (1 SHEET x 8 Sachets)
2018-08-10 21:17:24,528551,PR12953,WMF1,20,0,2021-06-30,8901860630432,10,,0,,,,,,Pidilite Fevicol MR Squeeze Bottle (50g)
2018-08-10 21:17:24,526261,PR13571,WMF1,25,0,2020-12-30,8901425000267,15,,0,,,,,,Camlin Cover It Correction Pen
2018-08-10 21:17:24,524736,PR14899,WMF1,28,0,2020-12-30,473519,5,,0,,,,,,Shekar Drawing Book - 60gsm (60 Pages)
2018-08-10 21:17:24,527066,PR14294,WMF1,25,0,2020-12-30,8901324401028,8,,0,,,,,,Nataraj Colored Pencil (12 Shades)
2018-08-10 21:17:24,528569,PR15510,WMF1,25,0,2021-06-30,8901324013559N,8,,0,,,,,,Nataraj (Rs. 5) Super X Ball Pen - Blue (1 PACKET X 5pcs)
2018-08-10 21:17:24,525794,PR14719,WMF1,25,0,2020-12-30,8901425001974,6,,0,,,,,,Camlin Sketch Pen (12 Shades)
2018-08-10 21:17:24,524410,PR15353,WMF1,20,0,2020-01-30,8901287100464,3,,0,,,,,,Mysore Sandal Natural Soap - Herbal Care (100g)
2018-08-10 21:17:24,527375,PR12896,WMF1,25,0,2020-12-30,8904075213414,6,,0,,,,,,Cello Correct X Correction Pen
2018-08-10 21:17:25,524297,PR15063,WMF1,20,0,2020-01-30,8908000498990,19,,0,,,,,,Aswini Hair Oil - Homeo Arnica (30ml)
2018-08-10 21:17:25,528399,PR11849,WMF1,32,0,2020-05-30,8901030669439,6,,0,,,,,,Dove (Rs. 2) Shampoo - Hair Fall Therapy (5ml) (1 SHEET X 16 Sachets)
2018-08-10 21:17:25,529715,PR10150,WMF1,20,0,2020-03-30,8901030675829HB,5040,,0,,,,,,Fair & Lovely Multivitamin Face Cream (15g)
2018-08-10 21:17:25,529503,PR13240,WMF1,25,0,2021-06-30,8902532045035,16,,0,,,,,,Rorito Fyro Ball Pen - Blue (1 PACKET x 5pcs)
2018-08-10 21:17:25,521830,PR14302,WMF1,95,0,0000-00-00,6981155290055,17,,0,,,,,,Generic Cute Candy Color Wall & Utility Hooks (3pcs)
2018-08-10 21:17:25,522380,PR10461,WMF1,20,0,2018-08-30,468990,10,,0,,,,,,Kissan (Rs. 2) Ketchup - Fresh Tomato (9g) (1 SHEET X 10 Sachets)
2018-08-10 21:17:25,527527,PR15321,WMF1,20,0,0000-00-00,8901287207385,2,,0,,,,,,Mysore Detergent Bar Soap (250g)
2018-08-10 21:17:25,528288,PR15321,WMF1,20,0,0000-00-00,8901287207385,60,,0,,,,,,Mysore Detergent Bar Soap (250g)
2018-08-10 21:17:25,528855,PR11437,WMF1,20,0,2020-05-30,8901207018244,12,,0,,,,,,Meswak Toothpaste (50g)
